ds,max_temp_c,rainfall_mm,is_holiday,google_dengue_searches,er_trauma_admissions,O_positive,A_positive,B_positive,AB_positive,A_negative,B_negative,O_negative,AB_negative
2024-09-23,35.97712717957862,10.38657268189325,0,7.763228959206339,3.8544784163979093,132,102,94,39,12,10,20,4
2024-09-24,36.0955777344047,8.012045560961699,0,2.9148235174795545,4.021848125041201,98,69,58,25,9,7,14,3
2024-09-25,35.924406656325786,26.28842929744814,0,4.599792265828906,1.2467731506267272,133,101,92,38,12,10,21,4
2024-09-26,35.38325574953542,8.915320372316247,0,12.361812463299808,0.20963177188991766,132,101,91,37,12,10,21,4
2024-09-27,35.90330632851825,29.369002033404882,0,80.8023315657703,20.951743413149053,66,59,45,21,6,5,11,2
2024-09-28,35.49466708713842,26.063455734965924,0,99.70874768739321,34.695021956335985,108,80,77,31,10,8,16,3
2024-09-29,33.625064648759604,17.52191514723998,0,86.80901391087211,0.32620227087741593,135,103,94,36,12,10,21,4
2024-09-30,35.58075114112791,29.53553562305063,0,8.437167847349938,3.6300369232759793,122,94,81,33,12,9,18,4
2024-10-01,35.44635777235133,0.5602682375507595,0,0.3825270124746072,1.899874622292041,93,76,63,24,8,7,13,3
2024-10-02,33.641901739326364,0.29203381118421645,1,91.70199797089973,4.421930837269292,64,47,45,20,6,5,9,2
2024-10-03,34.287941235143144,0.5783565077128863,0,7.342315346810706,1.26085552832593,95,70,59,26,8,7,14,3
2024-10-04,34.77688858096728,0.6195306282858069,0,97.78192485432479,2.266160825499637,119,89,79,32,11,9,18,4
2024-10-05,33.7265889469853,1.0437689238549566,0,99.86721710109487,3.1950871446338143,117,96,83,33,11,9,19,3
2024-10-06,34.85005769980566,1.3274089578525121,0,9.500335139868376,4.38732474835889,116,92,85,35,11,9,19,4
2024-10-07,35.98100980191703,0.7622010272236281,0,97.24503256604974,2.623105508096874,91,70,64,26,9,7,14,3
2024-10-08,32.67013709407235,1.4389404626267623,0,6.850784590192154,1.867623139061914,89,64,64,25,8,7,14,3
2024-10-09,31.913040219091528,0.67233067715916,0,0.4370275441555749,4.335075392360045,137,105,93,36,12,10,20,4
2024-10-10,33.434889004963146,0.5805673546295207,0,7.20041875709007,1.5512321234380528,127,101,90,36,11,10,20,4
2024-10-11,33.68869069786105,1.0823761117140487,0,17.7897998079906,0.39711849816288225,119,94,80,33,11,9,19,4
2024-10-12,32.571440378147386,0.047432720611581214,1,13.807866771873673,2.2252105375511997,94,67,64,25,9,8,14,3
2024-10-13,34.0899155906011,0.15957824726800074,0,2.9084571819087968,3.92546653248996,75,60,52,20,8,6,12,2
2024-10-14,31.13161600508611,0.8359390871730541,0,11.823100092454784,0.15390415876761543,139,101,98,38,12,11,21,4
2024-10-15,32.99597532533773,1.885825422783513,0,17.84461719897743,2.9294112249479602,91,66,59,24,8,7,14,3
2024-10-16,31.52934833363907,1.4430235596868473,0,14.00068081929711,2.9723202426361803,97,70,61,25,8,7,14,3
2024-10-17,33.686106804143066,0.1762531390011155,0,2.9736878471339345,4.642708817136908,90,70,64,26,9,7,14,3
2024-10-18,33.79018121042374,1.6926360255617474,0,17.356649934689933,1.4323240857251092,81,63,57,24,7,6,13,2
2024-10-19,30.861413541601824,1.464601541216362,0,6.0308802657773075,1.3941830660534809,79,57,50,20,7,6,12,2
2024-10-20,30.908434833290173,1.2218930514053064,0,9.081522886246836,2.2024182566983908,74,52,51,21,7,6,12,2
2024-10-21,32.14706966150561,1.6405859212183547,0,10.522855193782927,1.7845745073575758,91,70,61,25,8,7,13,3
2024-10-22,30.729459421427435,0.8082196954859142,0,17.010132087563903,3.681729313446634,84,68,64,24,8,7,13,3
2024-10-23,30.899956280239753,0.4430021017077055,0,18.63214990295322,3.208760385657748,90,68,64,25,9,7,14,3
2024-10-24,30.79925321287704,1.0240467782175187,0,18.59305755581112,3.7946051895313317,94,66,64,25,8,7,15,3
2024-10-25,28.682459617460275,1.0976835111869476,0,0.1590836255708128,4.100208955993446,76,64,53,24,7,6,12,2
2024-10-26,30.41638458395107,1.0766527440198241,0,18.437769711709144,4.614905663670738,79,64,56,22,7,6,12,3
2024-10-27,29.568456628207155,1.1301475829602106,0,1.0877393200314467,2.154683658923238,75,63,58,23,8,6,11,2
2024-10-28,29.592947146487113,1.8974098364783616,0,5.315473136348707,4.923486947357747,95,67,61,24,8,7,14,3
2024-10-29,31.357562034581935,1.8044912461924627,0,10.299757094556659,1.0783040670182635,133,93,89,35,12,9,20,4
2024-10-30,28.48530870344942,1.7514340731178788,0,9.598513780087881,3.5718258097366427,87,69,57,23,8,6,12,2
2024-10-31,30.382982856702675,1.6028336218172543,1,12.09419587774784,2.670046586535946,68,52,44,19,6,5,10,2
2024-11-01,29.118904296010264,1.8868562145305707,0,9.588924574740116,4.084502973424417,78,58,52,22,7,6,11,2
2024-11-02,28.946375039169535,0.1969892833588065,0,18.687513592808415,2.38385260303213,84,64,52,22,8,6,12,3
2024-11-03,29.845004397879716,0.530246522891479,0,4.81097696429174,3.919693176812156,74,61,56,20,7,6,12,3
2024-11-04,29.223461223351947,0.9901118913091698,0,5.480493880769717,4.65084357323839,94,71,62,26,8,7,14,3
2024-11-05,29.283131222693722,1.6930689862468105,0,18.414758713861122,3.6614713307004365,97,72,66,25,9,7,14,3
2024-11-06,29.510192691334115,1.010331423045465,0,1.5347902749051245,3.8804714310916215,95,70,64,25,9,7,14,3
2024-11-07,28.040621487431512,1.4960694786831774,0,12.191216438096198,0.3358771563292806,85,72,64,24,9,7,14,3
2024-11-08,27.590097408236627,0.27791981049783243,0,13.634719041312216,1.0247883111614031,71,54,54,20,7,5,11,2
2024-11-09,26.94812057550644,0.5048276259531204,0,10.110834468594788,4.871518702517968,70,58,46,21,7,6,11,2
2024-11-10,27.039380315623085,1.4635521900753448,0,13.884637576462744,3.465935018936972,81,60,55,23,7,6,13,2
2024-11-11,30.646037723002607,0.3294680177754481,0,3.45509292023934,2.807245086555023,85,73,61,25,8,7,13,3
2024-11-12,28.774457775927434,0.7027118693098535,0,17.052644655430797,1.8348818669822502,83,71,58,25,8,7,13,3
2024-11-13,26.012270706511906,0.5297325156271429,0,2.8005137893977117,0.22194500603458955,130,93,83,33,11,9,19,4
2024-11-14,25.875235291264268,0.699723388444957,0,8.016248886314994,1.845679539820675,87,66,59,25,8,7,13,3
2024-11-15,27.51473786898359,1.4166480981559406,1,1.505152026164116,2.4945643664478796,51,37,33,15,4,4,8,1
2024-11-16,27.4161943880197,0.735694362285602,0,10.904221576348004,1.0572975469344337,78,63,55,21,7,5,12,2
2024-11-17,27.254799013072063,1.1105266452158804,0,13.394916148512783,0.8656839563691626,74,61,51,19,7,6,11,2
2024-11-18,26.28892107973897,0.1998637541088193,0,18.82443270190581,2.5420827567875843,90,68,59,23,8,6,13,3
2024-11-19,26.257408432699425,1.6100353864692556,0,14.786723917920018,2.9295211781377195,87,73,61,24,8,7,14,3
2024-11-20,26.55079987211971,0.7397772512962497,0,10.822058329083022,1.1995895942726242,91,70,62,26,8,7,15,3
2024-11-21,26.149990239728663,1.2970683180666849,0,18.652340343406674,2.936947372281065,88,69,59,24,8,7,13,3
2024-11-22,23.687140039096253,1.4507792033236653,0,9.568736760817531,4.501699819371475,74,62,52,20,7,6,12,2
2024-11-23,25.520196969729266,0.4193218442234008,0,11.224113061977388,2.365866290106769,84,62,58,23,8,7,13,2
2024-11-24,24.743405722234737,1.7693499699067,0,11.921970553401914,4.286950847935907,75,59,51,20,7,5,12,2
2024-11-25,25.61614448382392,1.2324485032139059,0,8.199594517731336,4.636357222666592,96,74,63,25,9,7,14,3
2024-11-26,28.27366392586477,0.8574502835029629,0,16.769653811316484,0.4619701446854285,94,73,66,27,9,7,15,3
2024-11-27,25.504754594387403,0.3646703671564391,0,3.7035187769011824,0.47905789828398493,91,64,60,24,8,7,12,3
2024-11-28,24.67405217936985,1.8846018758024135,0,11.09684380743216,2.380220914438007,82,61,57,25,8,6,12,3
2024-11-29,25.761177591818726,1.5101364082632502,0,14.444665123743881,2.9405122215885133,73,58,55,21,7,6,11,2
2024-11-30,25.17538740558988,0.41604912546649775,0,18.079523437531545,2.1294173223251462,74,54,55,22,7,6,12,2
2024-12-01,24.967690105045335,0.675421549448449,0,17.678367928685567,1.6322538520875152,76,56,53,20,8,6,12,2
2024-12-02,25.01095796911391,1.6193485161761465,0,10.17480578860284,3.2049705806307793,93,65,60,24,8,7,13,3
2024-12-03,26.318820885786298,1.391355326430678,0,12.863229023266832,0.010407561749601335,96,68,62,25,8,7,14,3
2024-12-04,22.991259041749352,1.5315685854314487,0,7.88475472258602,4.840366404318712,78,67,58,24,8,7,13,2
2024-12-05,24.457391444562226,0.8824022044258648,0,9.363555257604006,1.1603954409401107,95,75,62,25,9,7,13,3
2024-12-06,22.920772870385182,1.4329525252843338,0,18.12531585146099,4.585493842915035,64,58,51,20,7,6,11,2
2024-12-07,24.267884500383904,0.7729874457278274,0,18.61407986384948,0.54507372267253,83,63,58,24,7,6,12,3
2024-12-08,22.660766356148272,0.42252583387639286,0,17.908281161340394,1.1904359102228628,77,58,53,19,6,6,12,2
2024-12-09,23.031069614304066,1.26535406968272,0,2.7674172362727645,1.174368505437502,87,61,59,23,8,7,13,3
2024-12-10,23.024271443626763,1.9520278511975884,0,17.001680426612722,4.9807645210032305,87,67,63,23,8,7,14,3
2024-12-11,24.16808262457455,0.6212019427906592,0,18.967274620429606,0.023002728629422098,94,68,69,28,9,7,15,3
2024-12-12,23.98564217507264,0.9219391844250793,0,7.224993891472094,3.198191046517479,83,67,58,24,8,7,14,2
2024-12-13,21.698446522481838,1.3480027421397072,0,10.372925788433385,4.348432905304264,79,55,55,21,7,6,12,2
2024-12-14,22.87816497424023,1.0830125642449757,0,15.581905116259918,3.3613682701236836,79,61,50,22,7,6,12,2
2024-12-15,21.994844604385953,1.6868555914180985,0,11.241562751312975,1.8136690910847209,81,61,51,22,7,6,11,2
2024-12-16,21.329274980838708,1.5234854129390318,0,19.869670434124988,4.791546813514675,88,65,61,24,8,8,13,3
2024-12-17,22.256314674255545,0.11659440772471408,0,9.114267303136568,4.467603772945205,91,74,63,25,9,7,14,3
2024-12-18,22.05263108363875,1.996842467847548,0,14.278854224147553,2.169774601247589,88,73,69,26,9,7,14,3
2024-12-19,24.677876072675115,1.5048049074389345,0,15.851822803930883,2.8666424630558174,83,69,63,24,8,7,13,3
2024-12-20,22.576461274573553,1.7278066325882264,0,9.88200831516879,4.837595939026204,82,61,56,21,7,6,12,2
2024-12-21,20.66055386141961,1.3023954241906928,0,17.139676114227516,4.9128018096323505,79,61,56,23,8,6,12,2
2024-12-22,21.37042653261961,1.7125702560935245,0,10.92309182414393,2.249116378589761,82,63,54,22,7,6,13,2
2024-12-23,22.85600278097024,0.22476594985741882,0,8.23301593603263,4.236750140715443,130,96,85,37,12,10,19,4
2024-12-24,23.82490078563083,0.6954756711186312,0,2.1564734770389404,1.5099011347696818,91,71,65,26,8,7,15,3
2024-12-25,20.05476189357568,1.7528418872089855,1,7.868271527008483,1.8590643646533234,61,47,42,16,6,5,10,2
2024-12-26,19.667585041330323,0.40331042253378446,0,14.678729094665684,0.8241094149511313,88,65,63,22,8,7,15,2
2024-12-27,23.327743477873515,0.15648419716004547,0,18.425728233602147,1.0459229638836516,74,56,53,20,7,6,11,2
2024-12-28,21.75819289687179,1.576237879890438,0,5.033588077206206,3.2843665112967946,80,56,51,21,7,6,11,2
2024-12-29,20.414644081030417,1.6709723112865924,0,7.1047103466100525,2.5539080900354043,83,58,50,22,7,6,12,2
2024-12-30,21.73450704638708,0.3253044363798012,0,3.079219882088524,1.1556593031280142,92,71,66,25,8,6,15,3
2024-12-31,18.483679034688194,1.708691965565431,0,13.814457884579376,2.014548081808263,92,64,60,24,8,7,13,3
2025-01-01,21.12280228030223,1.3735355911943392,0,19.203768600198504,1.8659172993184088,88,68,68,24,8,7,13,3
2025-01-02,21.369428265493994,1.0401653664331678,0,12.81904439696351,4.936801022676671,89,71,63,24,8,7,14,3
2025-01-03,21.89071211629098,1.66050038556277,0,12.341530600124527,4.267829186056897,80,65,56,22,8,6,12,3
2025-01-04,19.880057746765303,0.8384984986379316,0,11.069798610008679,1.9398316669191211,76,64,56,22,7,6,13,2
2025-01-05,20.909850900809424,0.3879879124467944,0,1.7691148137107304,4.569582894480165,80,57,48,22,7,6,11,2
2025-01-06,19.831668152009478,0.5697053532212273,0,14.590076528587673,1.7131769581408558,95,74,67,25,8,7,14,3
2025-01-07,20.948144445294524,1.0103280365866296,0,12.040990870987017,3.3395075636742972,88,65,67,25,7,7,13,3
2025-01-08,19.73584021468266,1.0626615853463515,0,13.22953537712574,4.833249983410562,91,69,58,26,8,7,13,3
2025-01-09,20.164287726935573,1.6111616528824673,0,17.97622186054843,1.9513943199427612,89,72,64,25,8,7,15,3
2025-01-10,19.520568805088057,1.5827054473046689,0,15.679215741220357,3.399424825524669,73,57,52,20,7,6,12,2
2025-01-11,21.1143262755192,1.1627331144091497,0,15.61830504309052,1.479619055313166,79,59,56,23,7,6,12,2
2025-01-12,21.271272946783704,1.5615709667309527,0,18.54367537758695,1.331561577989873,73,56,57,20,7,6,11,2
2025-01-13,20.130673944401096,0.38354691658734197,0,19.798699029259993,2.87078333215776,87,65,62,24,8,6,13,3
2025-01-14,20.35886016471939,0.10012905418658868,0,11.625654639221192,4.896322990166091,90,72,67,27,9,7,13,3
2025-01-15,18.83022661907584,1.7472676452694003,0,2.177632320623315,2.2656692436008496,92,72,65,27,9,7,15,3
2025-01-16,19.94021784566953,0.15110898752553914,0,9.182598155508728,4.688184851582903,86,69,63,25,8,7,14,3
2025-01-17,20.153658466503355,0.4933768594879946,0,15.752022929232886,4.571817601223808,75,62,57,23,7,6,13,3
2025-01-18,22.79152757123015,1.3906378992487691,0,0.5545064952369838,1.2688130617249738,80,62,58,22,8,6,13,3
2025-01-19,19.02855147458753,0.8188958752546183,0,1.1377487671229813,2.009097035421637,77,58,51,22,6,5,11,2
2025-01-20,21.57740133642903,1.7526279398310176,0,1.3431556476564266,3.2165123924709156,84,68,63,23,9,7,13,3
2025-01-21,21.08571813353126,0.5959595893245391,0,14.620715166566216,2.590229422056958,91,74,60,25,8,7,14,3
2025-01-22,20.348067911815992,0.02374269333871859,0,10.023332571263442,0.4797926493158716,91,71,62,23,8,7,14,3
2025-01-23,21.807567373188157,0.6013112811214882,0,7.377958870411872,4.968490150635791,83,66,58,24,8,7,13,3
2025-01-24,20.40551645506516,1.1561500983696633,0,2.1123409052347197,3.7632700060564,121,88,81,32,11,9,18,4
2025-01-25,20.409987587014008,0.7518767508065867,0,14.644805004117782,2.188470191123559,78,61,54,23,8,7,13,2
2025-01-26,19.95808219113212,1.0697455115175105,1,6.4203962110179935,3.0908427483314567,51,40,38,15,5,4,8,2
2025-01-27,21.228106075545057,1.7531962376700374,0,5.306481401293343,0.4378640863311506,90,74,61,25,8,7,15,3
2025-01-28,21.097302647263504,1.824970108460737,0,13.04638403107102,2.47650826844805,80,63,56,23,8,7,13,3
2025-01-29,19.374415315141885,0.5319481293082242,0,11.180217851936835,4.654162079087439,93,71,59,25,8,6,14,3
2025-01-30,18.683067785602326,0.9242809465398014,0,7.248212836266033,4.483004790274892,91,75,67,25,9,8,14,3
2025-01-31,19.80451925020751,1.0982880304829024,0,12.829749416111762,1.6869042274157282,80,58,53,22,8,6,12,3
2025-02-01,19.215607224046714,1.8982249137764942,0,5.4244304076823635,2.656839319106694,77,58,53,22,7,6,12,2
2025-02-02,19.96322569430309,1.9972346383287694,0,15.896605232086536,3.486917620438234,82,57,53,21,7,6,12,2
2025-02-03,21.27824817321235,0.4708144976830533,0,4.586379006153079,1.7000463345395267,88,72,65,25,8,7,15,3
2025-02-04,19.60051927597369,1.4539597426916309,0,3.176753907640313,0.3243960904696924,87,67,61,24,9,7,13,3
2025-02-05,20.034954524509104,0.7560621244663903,0,15.648788189977498,2.5272082835890237,90,66,66,27,8,7,13,2
2025-02-06,20.158697783934866,0.016216393772426452,0,14.157840613958664,3.008178679116682,91,68,67,25,8,7,13,3
2025-02-07,20.97493645826542,0.01850504487180471,0,3.6527795140359687,0.029208000607551243,80,62,53,23,7,6,12,2
2025-02-08,17.908372498494472,0.9211320151245115,0,2.3249150537987595,0.47787686769265314,69,56,49,21,6,6,11,2
2025-02-09,19.58023500251861,0.9766698260086693,0,16.767981769733844,1.0364532179707613,72,57,58,21,7,6,12,2
2025-02-10,20.432800277222903,0.04513939314688531,0,15.53196964393376,1.7402614349546708,87,68,58,25,8,7,14,3
2025-02-11,21.45907440470266,1.373854833548605,0,6.545147473993285,2.7052561141529017,86,70,61,25,8,7,14,3
2025-02-12,19.807458333978722,0.5880067771899062,0,13.163948164267333,1.4692145937983265,85,69,63,24,9,7,14,3
2025-02-13,18.46604791740958,1.1197862030718988,0,2.483203730956216,1.3809190720325186,86,72,61,25,8,7,14,3
2025-02-14,21.008413607243128,0.6018381463308375,0,10.140953180953563,4.346746719065409,79,55,48,21,7,6,12,2
2025-02-15,19.802289345255314,0.3342686297386144,0,0.37460584120839746,0.7252532040071313,80,57,57,23,8,6,12,3
2025-02-16,19.299768177958104,0.8143474771977506,0,7.832037618431109,2.4773006658618013,78,52,49,20,7,6,12,2
2025-02-17,19.91969073601535,0.4645467295810015,0,1.4968564294281017,4.76412358468068,90,64,65,26,8,7,14,3
2025-02-18,20.416914062925194,1.0696019538383361,0,9.50294360313765,3.1250662455802294,92,74,62,27,9,7,14,3
2025-02-19,20.056883047232535,0.3976570605729599,0,8.433632937057887,3.5860273994721927,95,71,63,23,8,7,15,3
2025-02-20,18.519017107108965,1.0168119532892541,0,8.88770053276112,2.1561849569530356,93,74,59,25,9,7,14,3
2025-02-21,21.687353319720785,0.3147570297377351,0,0.9066260409598814,0.09966083559859784,79,56,48,19,7,6,11,2
2025-02-22,22.133595159425386,1.34194941897157,0,7.2323268256366475,3.230651841836027,69,58,48,20,7,6,10,2
2025-02-23,21.58138386331315,1.5078753688828481,0,15.12967698199833,3.1596214071406203,82,60,53,21,7,6,12,2
2025-02-24,19.86600563305275,0.22078846849986755,0,7.378287467072402,0.5521381823166654,130,97,91,36,12,10,19,4
2025-02-25,20.878695001456997,0.9356048240746784,0,14.303439052191614,2.3107985681231575,87,68,60,24,7,6,13,3
2025-02-26,21.152803585336905,0.14174340130974716,1,7.389574472674665,4.576644723328252,62,48,48,17,6,5,10,2
2025-02-27,21.83987733811948,1.1963648910840048,0,8.464788829803728,1.0254241598598757,94,79,64,27,8,7,15,3
2025-02-28,21.993776941422112,0.5288085958592907,0,11.277842256585322,2.305493773170552,76,60,53,20,7,6,11,2
2025-03-01,20.678186618463474,1.0552489136774157,0,19.01363873614165,2.305515926002602,77,58,51,21,7,6,11,2
2025-03-02,21.583824641138282,1.0349220187685824,0,2.1772089329331035,4.053807340738192,79,56,51,22,7,6,12,2
2025-03-03,22.051096348270455,1.8487086923876008,0,0.6582753732234736,4.122879351647223,96,71,60,27,9,7,15,3
2025-03-04,23.144116058488688,1.0981664451374458,0,12.159143676200904,3.7963470983169594,91,72,65,26,9,7,15,3
2025-03-05,22.489741006800582,1.1659969594366313,0,18.981941778568526,1.8272707959413688,89,74,65,26,9,7,15,3
2025-03-06,22.67366609730191,0.8033062515287606,0,19.7944626510943,0.3601846250926005,89,65,63,27,8,8,13,3
2025-03-07,22.070215746182598,1.8981592063656336,0,9.683284947840036,1.7474148861200707,72,57,51,20,7,6,11,2
2025-03-08,23.50100257763573,1.5543718188792193,0,9.36163242170197,3.3989560063566984,78,54,57,20,8,6,12,2
2025-03-09,22.606804285251744,0.5708105806056831,0,12.899275414903924,3.513732872445382,75,62,55,22,7,6,12,2
2025-03-10,21.444763820987053,1.6884191715524641,0,11.112695144099396,4.825001047383595,95,70,66,27,9,7,14,3
2025-03-11,23.820311885339567,0.86479272037018,0,12.681761152282363,2.2682061572185424,99,77,64,25,9,7,14,3
2025-03-12,23.228182395573473,1.6573342870671879,0,17.479988510757885,3.1621779147014517,90,65,60,26,8,6,12,3
2025-03-13,22.202785749231662,1.645776136587004,0,14.926123389752187,2.6959543536126587,91,74,65,24,9,7,14,3
2025-03-14,22.284066649641634,0.3777403735257088,0,9.93754783373591,0.7530928005661869,75,55,53,21,7,6,12,3
2025-03-15,23.180009322323016,1.4022822627671538,0,9.237289180003392,2.3060123606606804,72,54,53,21,6,5,12,2
2025-03-16,23.46860152475111,0.5812859386130622,0,12.792034970262321,2.724175773444971,75,55,54,20,7,6,12,2
