donation_dates,blood_groups
2025-07-06,O_positive
2025-07-06,O_negative
2025-07-07,A_positive
2025-07-07,O_positive
2025-07-07,A_positive
2025-07-07,O_positive
2025-07-07,A_positive
2025-07-07,O_positive
2025-07-07,A_positive
2025-07-07,O_positive
2025-07-07,O_positive
2025-07-07,A_positive
2025-07-07,A_positive
2025-07-07,B_negative
2025-07-07,A_positive
2025-07-07,B_positive
2025-07-07,B_negative
2025-07-07,O_positive
2025-07-07,A_positive
2025-07-07,A_positive
2025-07-07,B_negative
2025-07-07,A_positive
2025-07-07,O_positive
2025-07-07,O_positive
2025-07-07,O_positive
2025-07-07,A_positive
2025-07-07,A_positive
2025-07-07,O_positive
2025-07-07,O_negative
2025-07-07,O_positive
2025-07-07,O_positive
2025-07-07,O_positive
2025-07-07,O_positive
2025-07-07,O_positive
2025-07-07,O_positive
2025-07-07,O_negative
2025-07-08,A_positive
2025-07-08,B_positive
2025-07-08,O_negative
2025-07-08,A_positive
2025-07-08,A_positive
2025-07-08,O_positive
2025-07-08,B_positive
2025-07-08,O_positive
2025-07-08,O_positive
2025-07-08,O_positive
2025-07-08,A_positive
2025-07-08,O_positive
2025-07-08,A_positive
2025-07-08,O_positive
2025-07-08,O_positive
2025-07-08,O_negative
2025-07-08,O_positive
2025-07-08,A_positive
2025-07-08,O_positive
2025-07-08,A_positive
2025-07-08,A_positive
2025-07-08,O_positive
2025-07-09,A_positive
2025-07-09,A_positive
2025-07-09,O_positive
2025-07-09,A_positive
2025-07-09,O_positive
2025-07-09,A_positive
2025-07-09,O_negative
2025-07-09,B_negative
2025-07-09,O_positive
2025-07-09,A_positive
2025-07-09,B_negative
2025-07-09,O_positive
2025-07-09,A_positive
2025-07-09,O_negative
2025-07-09,O_positive
2025-07-09,A_positive
2025-07-09,O_negative
2025-07-09,A_positive
2025-07-09,A_positive
2025-07-09,A_positive
2025-07-09,A_positive
2025-07-09,AB_positive
2025-07-09,O_positive
2025-07-09,O_positive
2025-07-09,A_positive
2025-07-09,A_positive
2025-07-09,O_positive
2025-07-09,AB_positive
2025-07-09,O_negative
2025-07-09,O_positive
2025-07-09,O_positive
2025-07-09,O_positive
2025-07-09,A_positive
2025-07-09,O_positive
2025-07-09,A_positive
2025-07-09,A_negative
2025-07-09,A_positive
2025-07-09,O_negative
2025-07-10,A_negative
2025-07-10,A_positive
2025-07-10,O_positive
2025-07-10,B_positive
2025-07-10,A_positive
2025-07-10,A_positive
2025-07-10,A_positive
2025-07-10,A_positive
2025-07-10,A_positive
2025-07-10,B_positive
2025-07-10,A_positive
2025-07-10,O_positive
2025-07-10,O_positive
2025-07-10,O_positive
2025-07-10,A_positive
2025-07-10,A_positive
2025-07-10,O_negative
2025-07-10,A_negative
2025-07-10,AB_positive
2025-07-10,O_positive
2025-07-10,O_positive
2025-07-10,O_negative
2025-07-10,O_positive
2025-07-10,O_positive
2025-07-10,O_negative
2025-07-10,A_positive
2025-07-10,A_positive
2025-07-10,A_positive
2025-07-10,O_positive
2025-07-11,O_positive
2025-07-11,A_positive
2025-07-11,O_positive
2025-07-11,O_negative
2025-07-11,O_positive
2025-07-11,A_negative
2025-07-11,AB_positive
2025-07-11,O_positive
2025-07-11,A_positive
2025-07-11,A_positive
2025-07-11,O_positive
2025-07-11,B_positive
2025-07-11,O_positive
2025-07-11,A_positive
2025-07-11,A_positive
2025-07-11,O_positive
2025-07-11,O_positive
2025-07-11,O_positive
2025-07-11,A_positive
2025-07-11,A_positive
2025-07-11,O_positive
2025-07-11,O_positive
2025-07-11,A_negative
2025-07-11,A_positive
2025-07-11,A_positive
2025-07-11,O_positive
2025-07-11,A_positive
2025-07-11,O_positive
2025-07-11,O_positive
2025-07-11,O_positive
2025-07-11,A_positive
2025-07-11,AB_positive
2025-07-11,AB_positive
2025-07-11,A_positive
2025-07-11,A_positive
2025-07-11,AB_positive
2025-07-11,A_positive
2025-07-11,B_positive
2025-07-11,O_positive
2025-07-12,O_positive
2025-07-12,O_positive
2025-07-12,O_positive
2025-07-12,O_positive
2025-07-12,O_negative
2025-07-12,O_positive
2025-07-12,A_positive
2025-07-12,O_positive
2025-07-12,O_negative
2025-07-12,A_negative
2025-07-12,O_negative
2025-07-12,A_negative
2025-07-12,O_negative
2025-07-12,O_positive
2025-07-12,O_positive
2025-07-12,A_positive
2025-07-12,O_positive
2025-07-12,A_positive
2025-07-12,O_positive
2025-07-12,O_positive
2025-07-12,O_positive
2025-07-12,O_positive
2025-07-12,O_negative
2025-07-12,O_positive
2025-07-12,B_negative
2025-07-12,A_positive
2025-07-12,O_positive
2025-07-12,O_positive
2025-07-12,O_positive
2025-07-12,AB_positive
2025-07-12,A_positive
2025-07-12,A_positive
2025-07-12,AB_negative
2025-07-12,A_positive
2025-07-12,O_positive
2025-07-12,O_positive
2025-07-12,O_positive
2025-07-12,A_positive
2025-07-12,A_positive
2025-07-12,B_positive
2025-07-12,O_positive
2025-07-12,A_positive
2025-07-12,A_positive
2025-07-12,O_positive
2025-07-12,O_positive
2025-07-12,O_positive
2025-07-12,A_positive
2025-07-12,B_positive
2025-07-12,A_positive
2025-07-12,A_positive
2025-07-12,A_positive
2025-07-12,O_negative
2025-07-12,O_positive
2025-07-12,O_positive
2025-07-12,O_positive
2025-07-12,O_positive
2025-07-12,O_positive
2025-07-12,O_positive
2025-07-12,O_positive
2025-07-12,O_negative
2025-07-12,A_negative
2025-07-12,AB_positive
2025-07-12,O_positive
2025-07-12,O_positive
2025-07-12,O_positive
2025-07-12,A_positive
2025-07-12,A_positive
2025-07-12,O_positive
2025-07-12,A_positive
2025-07-12,O_positive
2025-07-12,B_positive
2025-07-12,O_positive
2025-07-12,A_positive
2025-07-12,B_positive
2025-07-12,B_positive
2025-07-13,O_positive
2025-07-13,A_positive
2025-07-13,A_positive
2025-07-13,A_positive
2025-07-13,B_positive
2025-07-13,AB_positive
2025-07-13,A_positive
2025-07-13,A_positive
2025-07-13,A_positive
2025-07-13,O_positive
2025-07-13,B_positive
2025-07-13,A_positive
2025-07-13,A_positive
2025-07-13,A_positive
2025-07-13,A_positive
2025-07-13,O_positive
2025-07-13,B_positive
2025-07-13,O_positive
2025-07-13,A_positive
2025-07-13,A_negative
2025-07-13,O_negative
2025-07-13,A_positive
2025-07-13,O_positive
2025-07-13,O_positive
2025-07-13,O_negative
2025-07-13,O_positive
2025-07-13,A_positive
2025-07-13,B_positive
2025-07-13,O_negative
2025-07-13,O_positive
2025-07-13,O_positive
2025-07-13,B_positive
2025-07-13,A_positive
2025-07-13,A_positive
2025-07-13,A_positive
2025-07-13,A_positive
2025-07-13,A_positive
2025-07-13,A_positive
2025-07-13,A_positive
2025-07-13,O_negative
2025-07-13,B_negative
2025-07-13,B_positive
2025-07-13,O_positive
2025-07-13,O_positive
2025-07-13,O_positive
2025-07-13,A_positive
2025-07-13,A_positive
2025-07-13,A_positive
2025-07-13,O_positive
2025-07-13,A_positive
2025-07-13,O_positive
2025-07-13,O_positive
2025-07-13,A_positive
2025-07-13,B_positive
2025-07-13,A_positive
2025-07-13,A_positive
2025-07-13,A_positive
2025-07-13,B_positive
2025-07-13,B_positive
2025-07-13,A_positive
2025-07-13,AB_positive
2025-07-13,O_positive
2025-07-13,O_positive
2025-07-13,O_negative
2025-07-13,O_positive
2025-07-13,B_positive
2025-07-14,O_negative
2025-07-14,O_positive
2025-07-14,AB_negative
2025-07-14,O_positive
2025-07-14,B_positive
2025-07-14,A_negative
2025-07-14,O_positive
2025-07-14,O_positive
2025-07-14,O_positive
2025-07-14,A_positive
2025-07-14,A_positive
2025-07-14,A_positive
2025-07-14,A_positive
2025-07-14,O_negative
2025-07-14,B_negative
2025-07-14,O_positive
2025-07-14,O_positive
2025-07-14,B_positive
2025-07-14,O_positive
2025-07-15,O_positive
2025-07-15,B_positive
2025-07-15,O_negative
2025-07-15,A_positive
2025-07-15,A_positive
2025-07-15,O_positive
2025-07-15,O_negative
2025-07-15,O_negative
2025-07-15,O_positive
2025-07-15,O_positive
2025-07-15,O_positive
2025-07-15,O_positive
2025-07-15,A_positive
2025-07-15,O_positive
2025-07-15,A_positive
2025-07-15,A_positive
2025-07-15,O_positive
2025-07-15,A_positive
2025-07-15,O_positive
2025-07-15,A_positive
2025-07-15,AB_positive
2025-07-15,A_positive
2025-07-15,O_negative
2025-07-15,O_positive
2025-07-16,AB_positive
2025-07-16,O_positive
2025-07-16,AB_negative
2025-07-16,O_positive
2025-07-16,A_negative
2025-07-16,O_positive
2025-07-16,O_positive
2025-07-16,AB_positive
2025-07-16,O_positive
2025-07-16,A_positive
2025-07-16,A_positive
2025-07-16,O_positive
2025-07-16,B_positive
2025-07-16,O_positive
2025-07-16,A_positive
2025-07-16,O_positive
2025-07-16,O_negative
2025-07-16,O_positive
2025-07-16,B_positive
2025-07-16,B_positive
2025-07-16,A_negative
2025-07-16,A_positive
2025-07-16,A_positive
2025-07-16,A_positive
2025-07-16,B_positive
2025-07-16,O_positive
2025-07-16,A_positive
2025-07-16,B_negative
2025-07-16,O_positive
2025-07-16,B_positive
2025-07-16,A_negative
2025-07-16,A_positive
2025-07-16,O_positive
2025-07-16,A_positive
2025-07-17,O_positive
2025-07-17,A_positive
2025-07-17,A_positive
2025-07-17,A_positive
2025-07-17,A_positive
2025-07-17,O_negative
2025-07-17,O_positive
2025-07-17,A_positive
2025-07-17,A_positive
2025-07-17,B_positive
2025-07-17,O_positive
2025-07-17,O_negative
2025-07-17,A_positive
2025-07-17,O_positive
2025-07-17,O_positive
2025-07-17,O_positive
2025-07-17,O_positive
2025-07-17,A_positive
2025-07-17,A_positive
2025-07-17,O_positive
2025-07-17,O_positive
2025-07-17,B_positive
2025-07-17,A_positive
2025-07-17,AB_positive
2025-07-17,A_positive
2025-07-17,B_positive
2025-07-17,O_positive
2025-07-17,A_positive
2025-07-17,O_positive
2025-07-17,A_positive
2025-07-17,B_positive
2025-07-17,O_positive
2025-07-17,O_positive
2025-07-17,A_positive
2025-07-18,O_positive
2025-07-18,O_positive
2025-07-18,B_positive
2025-07-18,A_positive
2025-07-18,A_positive
2025-07-18,A_positive
2025-07-18,O_positive
2025-07-18,A_positive
2025-07-18,A_positive
2025-07-18,A_positive
2025-07-18,A_positive
2025-07-18,O_negative
2025-07-18,B_positive
2025-07-18,B_positive
2025-07-18,A_positive
2025-07-18,O_positive
2025-07-18,B_positive
2025-07-18,A_positive
2025-07-19,B_positive
2025-07-19,O_positive
2025-07-19,B_positive
2025-07-19,O_positive
2025-07-19,AB_negative
2025-07-19,A_positive
2025-07-19,A_positive
2025-07-19,A_positive
2025-07-19,O_positive
2025-07-19,A_positive
2025-07-19,A_positive
2025-07-19,O_positive
2025-07-19,A_positive
2025-07-19,A_positive
2025-07-19,A_positive
2025-07-19,O_positive
2025-07-19,A_positive
2025-07-19,B_positive
2025-07-19,A_positive
2025-07-19,O_negative
2025-07-19,O_positive
2025-07-19,O_positive
2025-07-19,A_positive
2025-07-19,O_positive
2025-07-19,O_positive
2025-07-19,O_positive
2025-07-19,A_negative
2025-07-19,A_positive
2025-07-19,O_positive
2025-07-19,B_negative
2025-07-19,A_negative
2025-07-19,A_positive
2025-07-19,A_positive
2025-07-19,AB_positive
2025-07-19,A_negative
2025-07-19,A_positive
2025-07-19,A_positive
2025-07-19,O_positive
2025-07-19,O_negative
2025-07-19,A_negative
2025-07-19,A_positive
2025-07-19,O_positive
2025-07-19,O_positive
2025-07-19,O_positive
2025-07-19,O_positive
2025-07-19,O_positive
2025-07-20,A_positive
2025-07-20,A_positive
2025-07-20,AB_positive
2025-07-20,O_positive
2025-07-20,A_negative
2025-07-20,O_positive
2025-07-20,A_positive
2025-07-20,AB_negative
2025-07-20,A_positive
2025-07-20,O_positive
2025-07-20,A_positive
2025-07-20,O_positive
2025-07-20,A_positive
2025-07-20,A_negative
2025-07-20,A_negative
2025-07-20,A_positive
2025-07-20,O_positive
2025-07-20,O_positive
2025-07-20,A_positive
2025-07-20,A_positive
2025-07-20,O_positive
2025-07-20,B_negative
2025-07-20,O_positive
2025-07-20,A_positive
2025-07-20,A_positive
2025-07-20,O_negative
2025-07-20,A_positive
2025-07-20,O_positive
2025-07-20,A_positive
2025-07-20,O_positive
2025-07-20,AB_positive
2025-07-20,O_positive
2025-07-20,O_positive
2025-07-20,O_negative
2025-07-20,A_negative
2025-07-20,A_positive
2025-07-20,O_positive
2025-07-20,O_positive
2025-07-20,A_negative
2025-07-20,O_positive
2025-07-20,B_positive
2025-07-20,A_positive
2025-07-20,A_positive
2025-07-21,O_positive
2025-07-21,A_positive
2025-07-21,O_positive
2025-07-21,O_positive
2025-07-21,A_positive
2025-07-21,O_positive
2025-07-21,A_positive
2025-07-21,O_positive
2025-07-21,AB_positive
2025-07-21,A_positive
2025-07-21,A_positive
2025-07-21,AB_positive
2025-07-21,AB_positive
2025-07-21,A_negative
2025-07-21,A_positive
2025-07-21,O_positive
2025-07-21,A_positive
2025-07-21,O_positive
2025-07-22,O_positive
2025-07-22,O_positive
2025-07-22,B_positive
2025-07-22,A_negative
2025-07-22,O_positive
2025-07-22,O_positive
2025-07-22,O_positive
2025-07-22,O_positive
2025-07-22,O_positive
2025-07-22,O_positive
2025-07-22,A_positive
2025-07-22,A_positive
2025-07-22,O_negative
2025-07-22,A_negative
2025-07-22,O_positive
2025-07-22,A_positive
2025-07-22,B_negative
2025-07-22,A_positive
2025-07-22,AB_positive
2025-07-22,A_positive
2025-07-22,A_negative
2025-07-22,O_positive
2025-07-22,B_positive
2025-07-22,O_positive
2025-07-22,O_positive
2025-07-23,O_positive
2025-07-23,B_negative
2025-07-23,O_positive
2025-07-23,A_positive
2025-07-23,A_negative
2025-07-23,A_positive
2025-07-23,O_positive
2025-07-23,A_positive
2025-07-23,O_negative
2025-07-23,A_negative
2025-07-23,O_positive
2025-07-23,O_positive
2025-07-23,O_negative
2025-07-23,A_positive
2025-07-23,A_positive
2025-07-24,A_positive
2025-07-24,O_positive
2025-07-24,A_positive
2025-07-24,A_negative
2025-07-24,O_positive
2025-07-24,O_positive
2025-07-24,O_positive
2025-07-24,O_positive
2025-07-24,A_positive
2025-07-24,B_positive
2025-07-24,A_positive
2025-07-24,O_negative
2025-07-24,A_negative
2025-07-24,A_positive
2025-07-24,O_positive
2025-07-24,A_negative
2025-07-24,O_positive
2025-07-24,AB_positive
2025-07-24,B_positive
2025-07-24,O_negative
2025-07-24,A_positive
2025-07-24,O_positive
2025-07-24,O_negative
2025-07-24,A_positive
2025-07-24,A_positive
2025-07-24,O_positive
2025-07-24,O_positive
2025-07-24,O_positive
2025-07-25,O_negative
2025-07-25,O_positive
2025-07-25,A_negative
2025-07-25,AB_negative
2025-07-25,O_positive
2025-07-25,O_positive
2025-07-25,A_positive
2025-07-25,A_positive
2025-07-25,A_negative
2025-07-25,A_positive
2025-07-25,A_positive
2025-07-25,A_positive
2025-07-25,B_positive
2025-07-25,O_positive
2025-07-25,O_positive
2025-07-25,O_positive
2025-07-25,B_positive
2025-07-25,O_positive
2025-07-25,A_positive
2025-07-25,A_positive
2025-07-25,O_positive
2025-07-25,AB_positive
2025-07-25,A_positive
2025-07-25,B_positive
2025-07-26,A_positive
2025-07-26,O_positive
2025-07-26,A_negative
2025-07-26,O_positive
2025-07-26,A_positive
2025-07-26,O_positive
2025-07-26,O_positive
2025-07-26,A_positive
2025-07-26,A_positive
2025-07-26,O_positive
2025-07-26,A_positive
2025-07-26,A_positive
2025-07-26,O_positive
2025-07-26,A_positive
2025-07-26,A_positive
2025-07-26,O_positive
2025-07-26,A_positive
2025-07-26,O_positive
2025-07-26,A_positive
2025-07-26,A_negative
2025-07-26,O_positive
2025-07-26,O_positive
2025-07-26,A_positive
2025-07-26,A_positive
2025-07-26,A_positive
2025-07-26,O_positive
2025-07-26,O_positive
2025-07-26,O_negative
2025-07-26,O_negative
2025-07-26,A_positive
2025-07-26,O_positive
2025-07-26,A_positive
2025-07-26,O_positive
2025-07-26,A_positive
2025-07-26,B_positive
2025-07-26,B_positive
2025-07-26,A_positive
2025-07-26,AB_positive
2025-07-26,O_negative
2025-07-26,O_negative
2025-07-26,O_positive
2025-07-26,O_positive
2025-07-27,A_positive
2025-07-27,O_positive
2025-07-27,A_positive
2025-07-27,O_positive
2025-07-27,O_positive
2025-07-27,O_positive
2025-07-27,O_positive
2025-07-27,A_negative
2025-07-27,B_positive
2025-07-27,B_positive
2025-07-27,O_positive
2025-07-27,A_positive
2025-07-27,O_positive
2025-07-27,A_positive
2025-07-27,O_positive
2025-07-27,O_positive
2025-07-27,O_positive
2025-07-27,O_positive
2025-07-27,O_positive
2025-07-27,A_positive
2025-07-27,A_positive
2025-07-27,O_positive
2025-07-27,O_negative
2025-07-27,A_negative
2025-07-27,A_negative
2025-07-27,O_positive
2025-07-27,A_positive
2025-07-27,O_negative
2025-07-27,B_negative
2025-07-27,B_positive
2025-07-27,O_positive
2025-07-27,O_positive
2025-07-27,O_positive
2025-07-27,A_positive
2025-07-27,O_positive
2025-07-27,A_negative
2025-07-27,A_negative
2025-07-27,A_positive
2025-07-27,O_negative
2025-07-27,O_negative
2025-07-27,B_positive
2025-07-27,O_positive
2025-07-27,O_positive
2025-07-27,A_negative
2025-07-27,O_positive
2025-07-27,O_positive
2025-07-27,A_positive
2025-07-27,A_positive
2025-07-27,B_positive
2025-07-27,O_positive
2025-07-27,O_positive
2025-07-27,O_positive
2025-07-27,A_positive
2025-07-27,O_positive
2025-07-27,O_positive
2025-07-27,A_negative
2025-07-27,A_positive
2025-07-27,A_positive
2025-07-27,O_positive
2025-07-27,O_positive
2025-07-27,O_positive
2025-07-27,A_positive
2025-07-27,O_positive
2025-07-28,A_positive
2025-07-28,O_negative
2025-07-28,O_positive
2025-07-28,O_positive
2025-07-28,O_positive
2025-07-28,B_positive
2025-07-28,A_positive
2025-07-28,O_negative
2025-07-28,O_positive
2025-07-28,B_positive
2025-07-28,O_negative
2025-07-28,A_negative
2025-07-28,O_positive
2025-07-28,A_negative
2025-07-28,O_positive
2025-07-28,A_positive
2025-07-28,O_positive
2025-07-28,AB_positive
2025-07-28,O_positive
2025-07-29,A_positive
2025-07-29,A_positive
2025-07-29,A_positive
2025-07-29,O_negative
2025-07-29,O_positive
2025-07-29,O_positive
2025-07-29,O_positive
2025-07-29,O_positive
2025-07-29,O_negative
2025-07-29,A_positive
2025-07-29,O_negative
2025-07-29,O_positive
2025-07-29,AB_positive
2025-07-29,A_positive
2025-07-29,A_positive
2025-07-29,A_positive
2025-07-29,O_positive
2025-07-29,A_negative
2025-07-29,O_positive
2025-07-29,O_positive
2025-07-29,A_positive
2025-07-29,A_positive
2025-07-29,B_positive
2025-07-29,O_positive
2025-07-29,B_positive
2025-07-29,B_positive
2025-07-29,A_positive
2025-07-29,O_positive
2025-07-29,A_positive
2025-07-29,O_positive
2025-07-29,AB_positive
2025-07-29,A_positive
2025-07-29,O_positive
2025-07-29,O_positive
2025-07-29,A_positive
2025-07-29,O_positive
2025-07-29,O_positive
2025-07-29,A_positive
2025-07-29,AB_positive
2025-07-30,AB_positive
2025-07-30,O_positive
2025-07-30,O_negative
2025-07-30,O_positive
2025-07-30,O_positive
2025-07-30,O_positive
2025-07-30,A_negative
2025-07-30,A_positive
2025-07-30,A_positive
2025-07-30,A_positive
2025-07-30,O_positive
2025-07-30,A_positive
2025-07-30,O_positive
2025-07-30,O_positive
2025-07-30,A_positive
2025-07-30,O_positive
2025-07-30,A_positive
2025-07-30,AB_negative
2025-07-30,A_positive
2025-07-30,A_negative
2025-07-30,O_positive
2025-07-30,AB_negative
2025-07-30,A_negative
2025-07-30,O_positive
2025-07-30,B_positive
2025-07-30,A_negative
2025-07-30,O_positive
2025-07-30,B_negative
2025-07-30,O_negative
2025-07-30,O_negative
2025-07-30,O_positive
2025-07-30,A_positive
2025-07-30,O_positive
2025-07-30,A_positive
2025-07-30,O_negative
2025-07-30,A_positive
2025-07-30,O_positive
2025-07-31,O_negative
2025-07-31,A_positive
2025-07-31,O_positive
2025-07-31,O_positive
2025-07-31,A_positive
2025-07-31,A_positive
2025-07-31,O_positive
2025-07-31,A_positive
2025-07-31,B_negative
2025-07-31,O_negative
2025-07-31,O_positive
2025-07-31,AB_negative
2025-07-31,O_negative
2025-07-31,A_positive
2025-07-31,B_positive
2025-07-31,A_positive
2025-07-31,O_positive
2025-07-31,B_positive
2025-07-31,O_positive
2025-07-31,A_positive
2025-07-31,A_positive
2025-07-31,A_positive
2025-07-31,A_positive
2025-07-31,B_positive
2025-07-31,A_positive
2025-07-31,A_negative
2025-07-31,B_positive
2025-07-31,O_positive
2025-07-31,B_positive
2025-07-31,O_positive
2025-07-31,B_positive
2025-07-31,O_positive
2025-07-31,A_positive
2025-07-31,B_positive
2025-07-31,B_positive
2025-08-01,O_negative
2025-08-01,B_positive
2025-08-01,A_positive
2025-08-01,A_positive
2025-08-01,A_positive
2025-08-01,O_negative
2025-08-01,A_negative
2025-08-01,O_positive
2025-08-01,O_positive
2025-08-01,A_positive
2025-08-01,O_negative
2025-08-01,A_positive
