ds,max_temp_c,rainfall_mm,is_holiday,O_positive,A_positive,B_positive,AB_positive,A_negative,B_negative,O_negative,AB_negative
2024-12-29,20.414644081030417,0.5712531993671541,0,68,51,42,16,6,5,9,2
2024-12-30,21.73450704638708,0.5418184464937423,0,82,58,49,19,6,5,10,2
2024-12-31,18.483679034688194,1.7108163242085759,0,79,55,56,20,6,5,10,2
2025-01-01,21.12280228030223,0.06376959041718422,0,74,58,54,20,6,5,11,3
2025-01-02,21.369428265493994,0.1521999779615486,0,83,63,51,19,7,5,11,3
2025-01-03,21.89071211629098,0.5478297412598074,0,71,53,44,17,6,5,8,2
2025-01-04,19.880057746765303,0.3997459492988873,0,67,49,45,16,6,4,8,2
2025-01-05,20.909850900809424,0.46371922776569674,0,71,44,45,17,5,4,9,2
2025-01-06,19.831668152009478,1.5958863785066,0,77,58,51,19,7,5,11,2
2025-01-07,20.948144445294524,1.1262531877840938,0,73,58,51,20,7,6,11,3
2025-01-08,19.73584021468266,0.011541322585935987,0,76,58,49,20,7,6,10,3
2025-01-09,20.164287726935573,0.8586455314083905,0,84,60,54,19,7,5,10,3
2025-01-10,19.520568805088057,0.8157698537007179,0,62,52,44,17,6,4,8,2
2025-01-11,21.1143262755192,0.22789053888908706,0,67,52,45,17,6,5,9,2
2025-01-12,21.271272946783704,1.3522835772029143,0,67,51,47,18,6,5,9,2
2025-01-13,20.130673944401096,1.4041943767589822,0,77,55,53,19,7,5,10,3
2025-01-14,20.35886016471939,1.4417864381041954,0,77,58,52,20,7,5,10,3
2025-01-15,18.83022661907584,1.456941891117184,0,79,64,53,20,6,6,11,3
2025-01-16,19.94021784566953,0.00010565386459360226,0,77,60,53,19,7,5,10,3
2025-01-17,20.153658466503355,1.9078416076934444,0,62,51,47,16,6,5,10,2
2025-01-18,22.79152757123015,1.628417534109326,0,67,51,45,17,5,4,9,2
2025-01-19,19.02855147458753,1.8079633931785706,0,70,51,43,16,6,4,9,2
2025-01-20,21.57740133642903,0.03128659061486827,0,81,54,54,18,7,6,11,2
2025-01-21,21.08571813353126,1.8677175915714788,0,76,58,55,20,7,5,11,3
2025-01-22,20.348067911815992,1.6195770573762094,0,75,59,50,19,6,5,11,3
2025-01-23,21.807567373188157,1.6744382859173972,0,78,62,55,20,6,5,10,2
2025-01-24,20.40551645506516,0.18657476944393703,0,101,73,65,25,8,7,13,3
2025-01-25,20.409987587014008,1.4775560578371953,0,69,46,45,17,6,4,9,2
2025-01-26,19.95808219113212,1.919833379284182,1,49,36,33,13,4,3,6,1
2025-01-27,21.228106075545057,1.3570946828363213,0,81,57,51,19,7,5,10,3
2025-01-28,21.097302647263504,1.141122809249213,0,80,56,54,20,6,5,10,3
2025-01-29,19.374415315141885,1.891259355497994,0,79,57,52,19,7,5,10,3
2025-01-30,18.683067785602326,0.885874243468872,0,81,60,49,19,6,5,11,3
2025-01-31,19.80451925020751,1.1985871326209574,0,65,53,42,16,6,5,9,2
2025-02-01,19.215607224046714,0.9526765869887324,0,62,51,46,16,6,4,8,2
2025-02-02,19.96322569430309,1.8656924427205983,0,69,51,43,18,5,4,8,2
2025-02-03,21.27824817321235,0.15216945353101452,0,82,60,56,18,7,5,10,3
2025-02-04,19.60051927597369,1.0022394016506964,0,75,59,55,21,6,5,10,3
2025-02-05,20.034954524509104,1.3739048827708766,0,81,61,55,21,7,6,10,3
2025-02-06,20.158697783934866,1.5838130768444738,0,84,54,53,20,7,5,11,3
2025-02-07,20.97493645826542,1.1660372948882727,0,67,50,45,16,6,5,9,2
2025-02-08,17.908372498494472,1.817835488242908,0,64,48,42,15,6,4,10,2
2025-02-09,19.58023500251861,1.8839828937677434,0,67,53,46,16,6,4,8,2
2025-02-10,20.432800277222903,0.12863844638716704,0,77,59,53,20,7,5,10,3
2025-02-11,21.45907440470266,0.8047410790827487,0,77,59,54,20,7,5,11,3
2025-02-12,19.807458333978722,0.04691804344230888,0,80,56,56,19,7,5,11,3
2025-02-13,18.46604791740958,0.6588333147488858,0,74,61,51,21,7,5,10,3
2025-02-14,21.008413607243128,1.0737364359412043,0,62,51,44,18,6,4,9,2
2025-02-15,19.802289345255314,1.8215898610198977,0,67,51,45,16,6,4,9,2
2025-02-16,19.299768177958104,1.6931086449308057,0,67,48,43,17,6,4,9,2
2025-02-17,19.91969073601535,0.25499945334397145,0,80,57,52,19,6,5,11,3
2025-02-18,20.416914062925194,0.1860607494817914,0,84,59,53,19,6,5,11,3
2025-02-19,20.056883047232535,1.178534677513334,0,79,57,52,20,6,5,10,2
2025-02-20,18.519017107108965,1.0642359449175653,0,80,60,55,20,7,5,11,3
2025-02-21,21.687353319720785,0.5327552828600477,0,64,45,41,16,6,4,9,2
2025-02-22,22.133595159425386,1.7989061691076704,0,69,49,47,16,6,4,9,2
2025-02-23,21.58138386331315,1.854732818923107,0,65,54,46,16,5,4,8,2
2025-02-24,19.86600563305275,0.8052228766803253,0,109,82,71,27,9,7,15,4
2025-02-25,20.878695001456997,1.7806051142270405,0,78,59,51,20,6,5,10,3
2025-02-26,21.152803585336905,0.7678977885259453,1,62,48,35,13,5,4,8,2
2025-02-27,21.83987733811948,1.4736336636594003,0,75,54,51,20,6,5,10,2
2025-02-28,21.993776941422112,0.9518844350954483,0,60,48,46,17,6,5,9,2
2025-03-01,20.678186618463474,0.24516631301436598,0,66,49,44,16,6,4,9,2
2025-03-02,21.583824641138282,1.855868402474043,0,68,52,47,16,5,5,9,2
2025-03-03,22.051096348270455,0.9081931867550732,0,79,61,51,19,6,5,10,3
2025-03-04,23.144116058488688,1.4689740806448073,0,82,57,54,19,6,5,11,2
2025-03-05,22.489741006800582,137.19766792069427,0,80,61,51,20,7,6,10,3
2025-03-06,22.67366609730191,0.03776175715246932,0,77,58,50,20,6,5,11,3
2025-03-07,22.070215746182598,0.20106071738367182,0,60,53,44,15,6,4,10,2
2025-03-08,23.50100257763573,0.9924389589798488,0,66,48,43,17,6,4,9,2
2025-03-09,22.606804285251744,1.3799287142527248,0,70,50,41,16,6,4,9,2
2025-03-10,21.444763820987053,0.6694706531585581,0,77,58,52,21,6,5,11,3
2025-03-11,23.820311885339567,1.3909769183553007,0,79,61,53,19,6,6,10,3
2025-03-12,23.228182395573473,1.397271178863912,0,80,58,55,19,6,5,10,3
2025-03-13,22.202785749231662,1.4078718146556617,0,76,59,54,19,6,5,10,3
2025-03-14,22.284066649641634,0.9850437080410168,0,68,51,47,17,5,4,9,2
2025-03-15,23.180009322323016,1.829772300243008,0,72,51,46,15,5,4,10,2
2025-03-16,23.46860152475111,0.9783930359612312,0,66,52,45,16,6,5,9,2
2025-03-17,23.326764593394536,0.9005303869932764,0,75,59,50,20,7,5,11,3
2025-03-18,23.56687248511343,0.398761638021254,0,78,58,53,19,6,5,11,3
2025-03-19,25.0836111921536,0.615310174712673,0,182,140,127,48,16,12,25,6
2025-03-20,24.58524754188507,0.08466898503660669,0,80,59,55,19,6,5,11,3
2025-03-21,23.836312582363252,1.2670705872323405,0,68,51,46,16,6,5,9,2
2025-03-22,24.720843096358806,0.49707148785418576,0,72,50,47,17,5,4,9,2
2025-03-23,22.882707395321198,0.6083105089709302,0,66,50,42,18,5,5,9,2
2025-03-24,24.450660180339174,1.5416290433286424,0,80,56,52,20,6,5,10,3
2025-03-25,26.001303615195102,0.6544423663229078,0,76,60,53,21,7,6,9,3
2025-03-26,24.114936541696448,0.48439178402628436,0,78,59,55,21,6,5,11,3
2025-03-27,23.628012939704718,0.3381154982674115,0,74,61,52,19,6,5,10,3
2025-03-28,23.967859396023943,1.5497168043639118,0,66,50,44,17,5,4,9,2
2025-03-29,23.67621088900211,0.25941251598005377,0,96,69,66,23,8,6,12,3
2025-03-30,24.128528653351253,0.907507520500707,0,67,49,42,17,5,5,9,2
2025-03-31,24.6917363998102,1.0138602321543888,1,57,44,42,15,5,4,8,2
2025-04-01,23.807094579663474,1.3747798253714292,0,79,61,51,21,7,5,10,3
2025-04-02,25.380115624921096,1.266566964665991,0,78,54,49,21,7,5,11,3
2025-04-03,26.41998375638254,1.6214413458903496,0,78,59,52,20,6,5,11,3
2025-04-04,24.76448789434877,0.0895028678524763,0,67,51,48,17,5,4,8,2
2025-04-05,27.3473478975186,0.5928814495587944,0,67,48,46,17,5,5,8,2
2025-04-06,26.495912196467863,0.5602682375507595,0,69,50,46,17,6,4,8,2
2025-04-07,27.173946523187986,0.29203381118421645,0,78,58,52,20,6,5,11,3
2025-04-08,25.644920017241134,0.5783565077128863,0,108,80,72,28,9,8,15,4
2025-04-09,27.3177640053029,0.6195306282858069,0,78,58,49,21,6,5,10,3
2025-04-10,25.532837103663553,1.0437689238549566,1,56,42,35,15,5,4,7,2
2025-04-11,27.677550883912865,1.3274089578525121,0,66,51,45,17,6,5,9,2
2025-04-12,27.12262709323064,0.7622010272236281,0,73,48,47,17,6,5,9,2
2025-04-13,27.668426891178694,1.4389404626267623,0,64,48,45,15,5,4,9,2
2025-04-14,26.10482381903409,0.67233067715916,0,78,63,54,19,6,5,11,3
2025-04-15,26.551397206561525,0.5805673546295207,0,77,61,56,21,6,5,11,3
2025-04-16,28.210500558193885,1.0823761117140487,0,108,77,73,27,9,7,14,4
2025-04-17,26.832436865734145,0.047432720611581214,0,78,57,52,21,7,5,11,3
2025-04-18,28.412161293412932,0.15957824726800074,1,47,35,29,13,4,3,7,1
2025-04-19,26.75059509510731,0.8359390871730541,0,61,51,48,17,6,4,9,2
2025-04-20,29.135242770851892,1.885825422783513,0,70,47,45,17,6,5,9,2
2025-04-21,27.22438847858868,1.4430235596868473,0,80,62,51,19,7,5,10,3
2025-04-22,29.179512216546875,0.1762531390011155,0,75,61,50,19,7,5,11,3
2025-04-23,29.423550484652473,1.6926360255617474,0,72,60,55,21,7,6,10,3
2025-04-24,28.272211207096078,1.464601541216362,0,76,62,50,19,7,5,11,3
2025-04-25,29.722378579710263,1.2218930514053064,0,66,51,48,17,5,5,8,2
2025-04-26,29.572417995310357,1.6405859212183547,0,74,51,39,16,5,4,10,2
2025-04-27,28.94496147157472,0.8082196954859142,0,68,53,47,16,6,5,8,2
2025-04-28,28.647229199696334,0.4430021017077055,0,73,61,53,21,6,5,11,3
2025-04-29,27.865240746769075,1.0240467782175187,0,77,57,53,20,6,6,10,3
2025-04-30,30.349650047299694,1.0976835111869476,0,78,60,52,19,7,5,10,3
2025-05-01,28.607330790196293,1.0766527440198241,0,79,57,56,21,7,6,11,3
2025-05-02,30.439560315668764,1.1301475829602106,0,63,51,46,18,6,4,9,2
2025-05-03,30.25274845615029,1.8974098364783616,0,66,51,43,17,6,4,9,2
2025-05-04,31.367167043461393,1.8044912461924627,0,64,47,41,16,6,5,9,2
2025-05-05,30.5576024878846,1.7514340731178788,0,75,59,53,19,7,5,11,3
2025-05-06,30.701569188127255,1.6028336218172543,0,79,60,52,20,6,5,10,2
2025-05-07,31.93395115328182,1.8868562145305707,0,81,58,49,20,6,5,10,2
2025-05-08,31.707845750216766,0.1969892833588065,0,81,60,52,19,6,6,10,3
2025-05-09,31.85924416382559,0.530246522891479,0,68,52,43,17,6,5,9,2
2025-05-10,32.1821990316233,0.9901118913091698,0,95,72,64,24,8,6,13,3
2025-05-11,30.346694975225336,1.6930689862468105,0,69,50,46,18,6,4,9,2
2025-05-12,32.80783367867318,1.010331423045465,1,60,47,42,15,5,4,8,2
2025-05-13,32.831683924055255,1.4960694786831774,0,79,60,54,19,6,5,11,3
2025-05-14,31.370044531483003,0.27791981049783243,0,77,59,51,19,7,5,11,3
2025-05-15,32.30945247748767,0.5048276259531204,0,77,57,53,19,6,5,11,3
2025-05-16,32.680274287713424,1.4635521900753448,0,67,51,45,17,6,4,9,2
2025-05-17,32.75032754440436,0.3294680177754481,0,74,51,42,17,5,4,9,2
2025-05-18,33.38307221313142,0.7027118693098535,0,68,53,45,17,5,4,9,2
2025-05-19,34.644063398754824,0.5297325156271429,0,77,59,56,19,6,5,11,3
2025-05-20,34.456995723613964,0.699723388444957,0,76,55,52,20,6,5,11,3
2025-05-21,32.224542028332316,1.4166480981559406,0,77,55,49,20,6,5,11,3
2025-05-22,34.319315419212785,0.735694362285602,0,85,61,52,19,6,5,10,3
2025-05-23,35.18556738197148,1.1105266452158804,0,65,49,42,16,6,4,8,2
2025-05-24,34.40168841274893,0.1998637541088193,0,69,51,46,15,6,4,9,2
2025-05-25,35.26291645130914,1.6100353864692556,0,65,50,45,18,5,5,9,2
2025-05-26,36.34002637120508,0.7397772512962497,0,79,59,52,20,7,5,11,3
2025-05-27,35.50600296351109,1.2970683180666849,0,81,59,52,20,6,5,10,2
2025-05-28,34.88481130467024,1.4507792033236653,0,77,57,52,21,7,5,11,3
2025-05-29,35.83242687524263,0.4193218442234008,0,77,59,52,19,6,5,10,3
2025-05-30,35.08264333469666,1.7693499699067,0,72,49,43,15,6,4,9,2
2025-05-31,35.110612481805994,1.2324485032139059,0,70,49,42,17,5,4,9,2
2025-06-01,34.88274183794177,10.08777770829716,0,69,49,47,17,6,4,9,2
2025-06-02,36.943465074215105,26.83402794603595,0,81,58,52,18,7,6,11,3
2025-06-03,34.70592446573419,6.494056854459611,0,80,61,53,20,7,5,10,3
2025-06-04,37.199385287589294,27.21498201092881,0,85,59,53,19,6,5,11,3
2025-06-05,36.30786685827838,13.226844486518198,0,109,84,73,27,9,7,15,4
2025-06-06,34.54796069480569,12.864690835351663,0,68,53,42,16,6,5,9,2
2025-06-07,36.452417994142685,17.802214417466597,1,67,56,44,16,6,4,10,2
2025-06-08,34.120440976757045,28.517254693080794,0,64,51,43,16,6,4,9,2
2025-06-09,36.97983102573281,6.1945341170351345,0,75,60,53,19,7,5,10,3
2025-06-10,37.371527093338806,13.805774376768632,0,82,61,51,20,7,5,11,3
2025-06-11,36.02399022677073,26.41429971708339,0,71,59,52,20,7,5,11,2
2025-06-12,36.86798388428503,14.90136193588667,0,77,61,57,20,7,5,11,3
2025-06-13,38.82468510598696,9.978922439926675,0,58,51,41,15,6,5,9,2
2025-06-14,36.488836566254534,15.619854533285295,0,89,68,60,22,8,6,11,3
2025-06-15,36.05765863576114,14.638812537291733,0,65,52,48,17,5,5,9,2
2025-06-16,38.718103785421725,27.885405036667585,0,104,75,67,25,8,7,13,3
2025-06-17,39.31675742017065,24.048359393577428,0,80,59,51,20,7,5,10,3
2025-06-18,37.473416548813404,17.627888893600158,0,98,74,69,24,8,6,13,3
2025-06-19,38.59452112019398,29.709264168039276,0,82,59,53,20,7,5,11,3
2025-06-20,39.035624184370256,16.631938281898083,0,92,71,60,22,8,6,12,3
2025-06-21,37.06047427816937,6.455945770506881,0,67,52,45,16,6,4,9,2
2025-06-22,37.424150732199905,11.556858045374621,0,86,68,58,23,7,6,12,3
2025-06-23,39.2444853949015,15.901762005482816,0,76,60,50,21,6,5,11,3
2025-06-24,39.80040486878212,8.922565603653002,0,76,62,52,20,7,5,11,3
2025-06-25,38.777646393198495,28.689128158101074,0,100,74,64,26,8,7,13,3
2025-06-26,37.431891910156025,24.17122244544433,0,79,56,52,21,7,6,10,3
2025-06-27,40.393245168044224,11.707180010694316,0,71,53,45,16,6,5,8,3
2025-06-28,37.96720001746332,19.770113337947897,0,93,68,63,23,8,6,12,3
2025-06-29,38.252501801586575,23.0362289277393,0,58,48,47,16,5,4,8,2
2025-06-30,39.01690138178559,28.53197322266995,0,102,72,66,27,8,7,14,3
2025-07-01,40.313077472157204,27.040883729385268,0,93,75,66,25,8,6,13,3
2025-07-02,39.69465107598586,17.879805653455342,0,76,55,53,20,6,5,11,3
2025-07-03,39.3346789649574,24.36631549482544,0,100,75,69,26,9,7,14,3
2025-07-04,39.45959722664054,19.053618845689627,0,120,93,80,29,10,8,16,4
2025-07-05,39.113652796669825,18.8175972511385,0,87,70,59,23,8,6,12,3
2025-07-06,39.699419396371844,7.868548958454797,1,47,33,32,11,4,3,6,2
2025-07-07,36.68015279947204,8.153441450403802,0,74,59,49,18,6,5,10,3
2025-07-08,38.97880937672217,18.238340375561435,0,80,57,52,20,7,5,11,3
2025-07-09,39.579694223146035,11.721538624475166,0,108,75,63,26,8,7,14,3
2025-07-10,38.24754649579945,5.525922561511716,0,94,74,63,25,8,6,13,4
2025-07-11,39.842287192082985,23.070980097505306,0,91,68,59,23,7,6,13,3
2025-07-12,39.306093941965415,5.812164917254124,0,59,49,47,16,6,4,9,2
2025-07-13,41.31782396423455,19.881921027601365,0,84,60,58,20,7,6,11,3
2025-07-14,41.18431756393786,18.47984485318286,0,103,79,67,25,9,7,14,3
2025-07-15,39.19159380743039,29.220367264445112,0,102,76,68,25,8,6,13,3
2025-07-16,39.54980150694838,17.10532848369104,0,79,61,54,20,6,5,10,3
2025-07-17,39.66705698611581,6.590035909444934,0,101,76,65,25,8,6,13,3
2025-07-18,39.32682393889695,18.792199195161544,0,99,67,58,22,8,6,12,3
2025-07-19,40.00808968674422,26.027404265402534,0,97,68,61,22,8,6,12,3
2025-07-20,39.086456098633334,29.921232107035998,0,65,46,44,16,6,4,9,2
2025-07-21,38.74287908900234,15.758579342226811,0,74,66,50,18,6,5,10,3
2025-07-22,40.5220361747738,13.007468562418563,0,77,59,53,20,6,5,10,3
2025-07-23,40.55175167840113,27.66633242379997,0,76,61,53,19,7,5,10,3
2025-07-24,39.13786330927953,9.781053226903033,0,80,56,53,20,6,5,10,3
2025-07-25,40.85454539223439,20.385722875823166,0,107,85,74,29,9,7,14,4
2025-07-26,39.34167200191622,15.142860604523692,0,91,73,63,23,8,6,12,3
2025-07-27,40.23751944959362,6.027059123888883,0,69,50,44,16,6,4,9,2
2025-07-28,40.81284412500929,13.682211857642445,0,78,57,53,20,6,5,10,3
2025-07-29,39.96407245509519,11.630713062566866,0,99,76,67,26,8,7,14,3
2025-07-30,40.454648309503035,22.152278848587173,0,82,54,51,20,6,5,11,3
2025-07-31,39.482736942659805,28.719762442297952,0,73,59,55,20,7,5,10,3
2025-08-01,39.79899622344548,11.701179684465945,0,66,52,40,17,6,5,9,2
2025-08-02,39.78293772497,25.286648478792042,0,112,84,77,28,10,7,15,4
2025-08-03,39.23259326211368,6.383995423460238,0,91,67,59,23,7,6,11,3
2025-08-04,39.78981485442592,18.45302525099533,0,79,60,51,19,7,5,10,3
2025-08-05,38.402434812143234,6.763751592747365,0,80,60,53,19,6,5,11,3
2025-08-06,39.441414745532036,28.350824778265984,0,101,72,64,26,9,7,13,3
2025-08-07,39.626265146564876,24.158782013934754,0,77,59,51,21,7,5,10,3
2025-08-08,39.63059614982803,21.448747780114807,0,107,86,70,28,9,7,14,4
2025-08-09,39.61798405376753,162.0607298324483,0,90,66,61,22,8,6,13,3
2025-08-10,39.76750131993969,21.187994889254078,0,69,50,43,16,5,4,9,2
2025-08-11,40.27557843454096,29.223609929357277,0,77,63,56,19,6,5,10,3
2025-08-12,40.6346225804562,22.84894869661929,0,81,61,56,20,7,5,10,3
2025-08-13,39.07141673944235,28.11646523955617,0,126,94,80,29,11,8,17,4
2025-08-14,38.4761769748515,17.928297300265953,0,130,99,89,32,11,9,19,4
2025-08-15,38.59266107339839,7.926610324546566,1,48,35,33,13,4,3,6,2
2025-08-16,39.099975248678035,18.20444303557543,1,90,67,62,24,7,6,12,3
2025-08-17,39.18488864848795,8.171820701577332,0,69,50,43,16,6,4,9,2
2025-08-18,38.713619733924254,19.812336979410127,0,79,58,52,19,7,5,10,3
2025-08-19,38.13149476965431,17.06232651319157,0,77,59,51,20,7,5,9,3
2025-08-20,38.91269263548013,20.56438494581954,0,103,74,67,26,8,7,14,3
2025-08-21,39.48866593049377,5.251174526370789,0,100,71,63,24,8,6,13,3
2025-08-22,39.8379366877665,9.871012291384103,0,87,63,56,21,7,6,12,3
2025-08-23,38.61841320748562,17.283260797803273,0,224,170,144,55,18,15,29,7
2025-08-24,38.69304847879873,28.762589039728372,0,85,63,55,20,7,5,11,3
2025-08-25,38.10685971439953,14.590226008878961,0,99,76,65,25,9,7,14,3
2025-08-26,38.92695373697432,15.609300651340867,0,104,74,65,24,8,6,13,3
2025-08-27,38.03214459210411,22.867402225165556,0,97,75,66,24,8,7,14,3
2025-08-28,39.373249852976556,20.09481893215295,0,81,63,53,20,7,5,11,3
2025-08-29,36.93119669515911,12.47315375245833,0,68,50,47,17,5,4,9,2
2025-08-30,38.27179160804665,15.270409889185695,0,88,70,64,23,8,6,12,3
2025-08-31,38.84432903669001,10.442494971430811,0,66,48,39,16,6,5,8,2
2025-09-01,38.63632508985314,29.150536478255212,0,78,60,51,18,6,5,10,3
2025-09-02,41.05228845816686,8.265859538933993,0,83,60,52,20,7,5,10,3
2025-09-03,38.613342011807,14.295919614160486,0,123,94,84,31,10,9,17,4
2025-09-04,37.16132591761715,5.64597430550028,0,78,58,49,19,7,5,10,2
2025-09-05,37.96933521612037,10.544487298338659,1,40,34,29,11,4,4,7,2
2025-09-06,36.185582304359706,24.511778459503873,0,97,69,61,23,8,6,12,3
2025-09-07,37.775898801490385,10.029380807221987,0,86,69,60,24,7,6,12,3
2025-09-08,36.91578435666965,7.00158506322414,0,80,59,53,19,7,5,10,3
2025-09-09,38.55427640346559,16.861329496113083,0,78,60,53,19,7,5,10,3
2025-09-10,36.97712800072455,5.249230868362963,0,97,73,65,25,8,7,13,3
2025-09-11,37.29545419269071,7.119153860658329,0,97,71,64,24,8,6,13,3
2025-09-12,36.66001769946047,25.190646739074378,0,97,68,61,21,8,6,13,3
2025-09-13,38.91562048861295,24.28683362149016,0,92,69,62,23,8,6,13,3
2025-09-14,36.734593334953864,27.8784705101224,0,69,56,40,18,5,4,9,2
2025-09-15,38.76536931234897,26.362885897768738,0,103,77,71,24,8,7,14,3
2025-09-16,37.621885856888426,22.07938908099545,0,82,60,48,19,7,5,11,3
2025-09-17,37.16270536947072,6.308321432516571,0,77,60,50,18,7,5,10,3
2025-09-18,36.92029671940838,24.571215449666436,0,82,58,52,20,7,5,11,3
2025-09-19,36.81434443058189,26.137770271014013,0,95,72,62,24,8,6,13,3
2025-09-20,34.35995556661273,24.977053644298863,0,114,83,68,28,9,7,15,4
2025-09-21,35.873962605482525,17.71197588270065,0,65,52,44,18,5,4,9,2
2025-09-22,36.86139860343354,10.82254596623704,0,78,58,54,20,6,5,10,3
2025-09-23,35.82895533945063,26.13324939221817,0,79,57,54,21,7,6,11,2
2025-09-24,34.33253283223967,23.17907024350346,0,74,60,51,21,6,5,11,3
2025-09-25,35.543488173524295,29.51902935972129,0,83,56,52,19,6,5,10,3
2025-09-26,37.156509901662,8.892314943898324,0,87,66,57,22,7,6,12,3
2025-09-27,36.55419219715406,10.641614576301375,0,87,62,57,21,8,5,12,3
2025-09-28,35.09861990079249,10.294953747037567,0,87,66,57,22,7,6,12,3
2025-09-29,35.96386741151585,24.81349419053342,0,96,72,65,25,8,6,13,3
2025-09-30,34.49622005071885,9.672682411252953,0,124,101,85,32,11,9,17,4
2025-10-01,33.00772348991192,0.08914008142526164,0,79,55,53,21,7,5,10,3
2025-10-02,33.63460094695503,1.941146665254721,1,80,59,53,19,7,6,10,3
2025-10-03,35.96807661201314,1.4321261068391162,0,88,68,59,21,8,6,11,3
2025-10-04,33.97601031786624,0.6463881306486723,0,88,67,59,21,7,6,12,3
2025-10-05,33.85017560878119,0.6373945145707947,0,66,52,46,17,5,5,9,2
2025-10-06,33.63606457028978,0.8970850987369188,0,80,58,49,19,7,5,9,3
2025-10-07,35.68121624161265,1.252489645526066,0,104,78,65,25,9,7,13,3
2025-10-08,35.24309622265974,0.2927461331779355,0,99,75,64,25,8,6,13,3
2025-10-09,35.67490336015547,0.37785962752990465,0,105,77,68,26,8,7,13,3
2025-10-10,33.13503961184525,1.7188691656671018,0,67,50,43,17,5,4,9,2
2025-10-11,33.42669489810537,0.5125098477781451,0,62,49,46,17,6,4,9,2
2025-10-12,31.450485643314114,0.7603899959503551,0,63,48,48,16,6,5,9,2
2025-10-13,34.27924117811043,1.742543701900234,0,100,77,66,24,8,7,14,3
2025-10-14,31.468875376012136,1.326295658799645,0,79,62,53,20,6,5,10,3
2025-10-15,32.68699736857199,0.6834237586833767,0,80,57,54,20,7,5,10,3
2025-10-16,31.205754174673277,1.3673990914492415,0,84,59,49,20,6,5,11,3
2025-10-17,31.546342327659268,0.03936643076282742,0,69,50,44,17,6,4,9,2
2025-10-18,31.129466466886065,1.4712853200227305,0,100,72,66,25,8,6,12,3
2025-10-19,31.189790596579805,0.974032081032479,0,67,50,43,18,6,4,9,2
2025-10-20,31.088947426236192,1.6263642945689225,1,56,46,37,15,5,4,8,2
2025-10-21,30.909723174273672,1.9092753040129367,0,78,57,52,21,6,5,10,3
2025-10-22,32.120815686306116,1.8515770989891367,0,76,57,52,19,6,5,11,3
2025-10-23,30.01172727815443,1.8185300869106815,0,83,62,51,19,6,5,11,3
2025-10-24,31.165908925185857,1.0243399118677743,0,69,49,49,17,5,4,9,2
